,고객번호,편의품_CV_S,편의품_CV_C,선매품CV_S,선매품CV_C,전문품CV_S,전문품CV_C,기타CV_S,기타CV_C
51,53,0.2488929381864266,0.3591924170557507,1.0224510931525252,0.30967725134404045,2.378927772384669,1.7078251276599332,0.7651117822522128,0.805466663884814
52,54,0.2383898352508748,0.17571250547377307,0.40429530822953713,0.19324808937845975,0.0,0.0,0.5287521053514165,0.16666666666666666
53,55,0.20924872115275067,0.14350911629074342,1.639605492245041,1.058300524425836,0.0,0.0,1.939322251222777,1.247219128924647
54,56,0.376500980588168,0.28601087883230647,0.9217483342530476,0.5678910706686432,1.2146675715345514,1.3561417220815717,0.2694798213743084,0.3496121136546861
55,57,0.37914209651853564,0.2380932384963576,2.212797547936733,1.7078251276599334,2.6457513110645903,2.645751311064591,2.6457513110645903,2.6457513110645907
56,58,0.27602523012654556,0.19991599700052495,0.3977601660037127,0.28275718542066136,0.7233448668630552,0.4811098280711657,0.28389916430005135,0.35334312986067584
57,59,0.21773421036996385,0.1683766546146383,0.45941248813241314,0.2388291949004643,1.2494006777902074,1.247219128924647,0.6197166045547147,0.5293599512491702
58,60,0.27746280341972573,0.21396964021743248,0.46075792619026174,0.38186826618670816,2.6457513110645907,2.6457513110645907,0.7108371100363549,0.6123724356957945
59,61,0.25914935881452067,0.22854609488302452,0.6347378605347911,0.6130372989978071,0.9607434130695954,1.2472191289246473,1.8341865764727843,1.4953632037438633
60,62,0.29041113888315656,0.24716865161735693,0.5792799198887036,0.4022551256934657,1.7090982574539066,1.707825127659933,0.2763235494788643,0.31490739379485305
61,63,0.16299708726845408,0.16600406990648717,0.8250534986144314,0.6248913943132723,0.0,0.0,1.1241701855342754,1.4142135623730951
62,64,0.4825042969865694,0.5027884425668911,1.0109796144629384,0.9354143466934854,0.0,0.0,1.497216302661127,1.9189298232782428
63,65,0.34901055453298063,0.3114127999615875,0.8684641568716054,0.4083463995589943,1.9144370960222705,1.7078251276599332,0.9977150155253973,1.1073450141966994
64,66,0.12812528874257448,0.046655945216405204,0.8318173533362431,0.2108548055065465,0.0,0.0,0.9154934089345605,0.7505553499465135
65,67,0.26051218164184,0.2833230597000963,1.0357175542225583,0.6454972243679028,0.0,0.0,1.2800389136835006,1.247219128924647
66,68,0.33374857153091453,0.2922469080925047,0.6084737564068724,0.5966167857147924,0.6754175327653694,0.538361896413655,0.3002637974612514,0.24942104864697529
67,69,0.20415901859124908,0.16594281024470647,1.1520860870812282,1.058300524425836,0.0,0.0,0.0,0.0
68,70,0.6786063085227986,0.7173096597392564,1.4713266222875456,0.6535161308899218,0.6549037081576072,0.30597614151589453,0.6798969860737795,0.5990110165081078
69,71,0.18464715604423707,0.11567350987779323,1.5558212661610067,1.058300524425836,0.0,0.0,1.0747828396928354,0.8750743131344495
70,72,0.2899745840708543,0.3102808066535451,0.6466476180475964,0.6032790218723775,0.0,0.0,1.7771293991890924,0.9354143466934854
71,73,0.6798706809788,0.7315376902732007,0.43169894530916764,0.27452934011347824,0.40872433695701593,0.349219478134436,1.141264857001484,0.8906926143924925
72,74,0.29350754663184975,0.38606656074397416,0.8076378617023757,0.7132460697062094,1.445303280399213,1.0408329997330663,0.37409775074529406,0.3220305943597653
73,75,0.16123380417188365,0.19486854794785888,0.49998598379016773,0.6507230237867725,0.0,0.0,1.040770568022126,0.976068899188521
74,76,0.20139507492387748,0.25851039856257463,0.45852294444081443,0.41308932435544804,1.761207934168373,1.7078251276599332,1.5160755273516993,1.0593680517051058
75,77,0.19372536246033145,0.28170383132742494,0.13353318294960584,0.28841141275997184,1.7883307356829836,0.974996043043569,0.6160058977991117,0.3549453384591571
76,78,0.3811073646768609,0.3202636179793412,0.6227349536892501,0.27362226884065854,0.6497925142079324,0.6329876781371029,0.5045344831726712,0.3948672143647146
77,79,0.2833843871980167,0.19373071354927343,0.4511813843589172,0.26927102898815836,0.0,0.0,0.4797660187251146,0.308403735943055
78,80,0.19665964007687992,0.20891388849383125,1.0200195452939917,0.616185376446047,0.0,0.0,0.5780944575460717,0.27834144199765387
79,81,0.23994123247651986,0.2646788657236998,0.4501161772849481,0.30863538377667715,1.6240626183142304,1.032669477616144,0.4478917253275143,0.4072272587637832
80,82,0.21655972965941953,0.24891221678870376,0.7725949283125232,0.33537514839659344,0.9391724775214855,1.0500997642166259,0.46845887116551915,0.5408092155016965
81,83,0.17288024809660266,0.2924396606377084,0.6695598270980782,0.43230385367334684,2.645751311064591,2.645751311064591,0.6854054737261291,0.5376040619284473
82,84,0.555933680342307,0.5090132097949847,1.262330375888653,0.40059223062221055,2.591570415728368,1.984313483298443,0.6173395998234473,0.4708148963941845
83,85,0.5914886380220541,0.4352671057191086,0.4824820252128378,0.32403302463549816,0.0,0.0,1.7203258869780351,2.0944370763206677
84,86,0.24911686019659654,0.2627075151077301,0.3998988840605632,0.3726091650756231,2.6457513110645907,2.6457513110645907,1.0065446925699715,0.9321626606218598
85,87,0.6023523661649058,0.45260812742519857,1.1423687182798392,0.3128331796589181,2.645751311064591,2.6457513110645907,0.30647773255943767,0.3096091959756435
86,88,0.2748563128077586,0.1902750401234208,0.43690438712480695,0.33991094789072945,2.6457513110645903,2.645751311064591,0.6042548518265497,0.5136502120791682
87,89,0.2929116865469237,0.24536748038455916,0.8497499611652582,0.3496969665893809,2.6457513110645907,2.6457513110645907,0.6459373033398429,0.5783797207099971
88,90,0.547057132868513,0.4099009012837918,1.2229092491666802,0.5163570267988798,1.839057874290332,1.8358568490953673,0.23569658596209178,0.25853486762480954
89,91,0.08672708529451979,0.08761077074012845,0.5217269261409944,0.27834144199765387,0.0,0.0,0.6255165444122751,0.6731775724703957
90,92,0.2726337134202685,0.16849208830994103,0.32804783392404113,0.24849895941278619,2.3450043923376995,1.707825127659933,0.7647123625417219,0.3401506715249038
91,93,0.7091900739224957,0.6904411577764427,0.3754956101824051,0.37121276464264696,1.3123027868660806,1.3398079026534675,0.5730031981584303,0.4629375149579357
92,94,0.6060990812113058,0.5839907861889501,0.8913670842908168,0.6824979829413954,2.003144000206051,1.9148542155126762,1.368084750565794,1.2106051124507988
93,95,0.2310718750737242,0.16970654653047643,0.7863906082007277,0.4740026363947483,2.6457513110645907,2.6457513110645907,0.7409450767518007,0.780189497605494
94,96,0.4532407779661219,0.25068281408632087,0.9686761512617019,0.778211684521587,2.6457513110645907,2.645751311064591,0.8667765010550088,0.7456470903405533
95,97,1.1310102525988064,0.22528647614694666,0.2621555222755725,0.11494467738966613,2.2264003520393563,1.8009256878986797,1.0004043024951812,0.41633319989322654
96,98,0.2805190735792722,0.2833066547397069,0.882581842036136,0.35649893637153174,1.3683492204530172,1.3768926368215255,1.09487246383778,1.2482501930396168
97,99,0.30462176991757683,0.2800485107474007,0.7363518307017908,0.3670286563772318,0.5373041874905281,0.34784656088122756,0.25263665505592403,0.29187221627094606
98,100,0.5865012554104141,0.3047780025074091,0.9774339896373698,0.7301081092822277,1.5381167043849986,1.3768926368215255,1.0710747878008904,1.070436048222094
99,101,0.25654630882295176,0.21887262788152037,1.3283094286113657,1.1526941067359129,0.0,0.0,0.8439753642091933,0.5163977794943222
100,102,0.20027929250928714,0.12769256414939484,0.5587004754089555,0.18040947274096025,1.280668396333837,0.7463869141440895,1.0729008825457125,0.5006882315714638
101,103,0.2600603793416598,0.19143679405418149,1.1839195623265395,0.8891758030982553,0.0,0.0,1.7069223197959358,1.5577761927397231
102,104,0.28867266377981365,0.23193457223766245,2.024111754977726,0.7200822998230957,0.0,0.0,1.4871673032288968,1.003937023100097
103,105,0.22569474147586155,0.1811400595284625,1.0447661712934433,0.36450156823970586,2.6457513110645907,2.6457513110645907,1.149617778795667,1.000514271054822
104,106,0.27664015477177156,0.31770798051283305,0.406886934316229,0.32726479932943997,2.372605809009189,1.7078251276599334,0.9874129981245356,0.5751633284923023
105,107,0.3603122014629761,0.19067773525275752,0.3756325388259175,0.3636504732111133,2.6457513110645907,2.6457513110645907,0.5435328755543666,0.5796550698475775
106,108,0.3840769444634186,0.24656207717734843,0.39119281991971355,0.4252450274057691,2.6457513110645907,2.6457513110645907,0.8510299852260478,0.816496580927726
107,109,0.3503591764206843,0.10269842979334058,0.9671986949714663,0.9941961204540711,0.0,0.0,1.8104243710504762,1.7078251276599334
108,110,0.22325369747189036,0.133868526816448,0.4476527570964585,0.3741876950119667,0.0,0.0,0.30603110422688146,0.21785442907649266
109,111,0.29695795988265145,0.12629725696748173,1.2202310377851322,0.974996043043569,0.0,0.0,2.6457513110645907,2.6457513110645907
110,112,0.7802396536091556,0.4425778788933977,0.4552697398035301,0.30443246825175646,0.0,0.0,1.0206579779434013,0.7391185942027817
111,113,0.165351796285606,0.12777627044962825,0.3764709331389285,0.31424367443874285,0.8472857451221785,0.5773502691896257,0.39987736598353524,0.23635166571212018
112,114,0.2917962679686783,0.3575673460628843,0.6729720929652113,0.6711025093262635,1.7851306189448013,1.7078251276599334,0.7885310563097541,0.7280173305700501
113,115,0.3368505288146647,0.3497835203560224,0.8109314164138968,0.44288354375990685,1.0343758823197609,1.025397644437565,0.7331239277795698,0.7731342868573372
114,116,0.31127579239464587,0.2247304210795985,0.9571145896776568,0.816496580927726,0.0,0.0,0.0,0.0
115,117,0.5056570163709105,0.3024888189614747,1.0563356750241015,0.7128226573504732,1.3874873631830114,1.3768926368215257,0.5638224890511867,0.4951987997364933
116,118,0.3984413315381339,0.41386324013560394,0.45240412621289544,0.2334636035180099,0.5185290336241727,0.4562996813138953,0.5902771349562962,0.5751633284923023
117,119,0.24128153006576036,0.22540198386796567,0.5522749998928352,0.4116925318010284,1.1653474527033054,0.976068899188521,0.6000135295246946,0.5060222600473876
118,120,0.35238846760674,0.2469369469116422,0.21532017411950446,0.26675271963224373,0.9501257985880663,0.9620913858416694,0.800314508401955,0.4811098280711657
119,121,0.4086583381397454,0.3293293116366237,0.9638590445797824,0.4588186910131163,2.3759321714421704,1.7078251276599334,0.20397855245369567,0.28893472560979316
120,122,0.2630303157695903,0.3683178160284894,0.6130504739081538,0.43245135526264183,2.64575131106459,2.6457513110645907,0.4408975794391393,0.4897854705506631
121,123,0.2538229760165342,0.169305402641558,0.6999181212359432,0.5963874512777985,0.0,0.0,1.7375551726215455,1.5275252316519468
122,124,0.21898958876738733,0.24650332429581734,0.642759209785979,0.43154561134164016,2.28217019063559,2.1751968833835438,0.462137794063647,0.4898979485566356
123,125,0.28047553125987246,0.34551722300785287,0.7657525239064736,0.48092880658867043,1.6551260504975855,1.3768926368215255,0.45811036432233604,0.3533739530162043
124,126,0.37431428287396945,0.27646386101585224,0.9696069811415612,0.6005643028765556,1.6134997831805695,1.247219128924647,0.7989717338419349,0.6490734136415514
125,127,0.3092485933112844,0.32364527064683624,0.9913871588854442,0.8756153644861808,2.6457513110645903,2.6457513110645907,0.40987216870928184,0.5443740022522726
126,128,0.810511587168944,0.3058373056296527,0.7673385918894269,0.7184252554479169,0.0,0.0,1.8892163023579567,1.3173978860172217
127,129,0.285590545780337,0.22114975810319476,1.2667708360891148,0.8614583296067868,0.0,0.0,1.9206827873706092,1.707825127659933
128,130,0.23271179718773968,0.2441207977293985,0.46062214918909244,0.4063538566202165,1.6577466278572865,1.3316656236958786,2.1260506582432104,0.5773502691896257
129,131,0.3725387054041208,0.32895085250790046,0.520024659944501,0.491044051338604,0.8116292566008413,0.865431218188735,0.6500967295052504,0.42956955603092856
130,132,0.5308271135923209,0.5451069223446229,0.8131525936489988,0.2462702241734265,0.0,0.0,1.6737081544516452,1.7290122354890853
131,133,0.2523781701217691,0.1645844321341661,0.7628564652100924,0.587064887633102,2.239279129778509,1.707825127659933,0.5017373858509319,0.47558914282119075
132,134,0.8596484322039765,0.6263053429781659,0.1739199485745835,0.18297065576087665,0.9713063585156945,1.0414081306879592,0.8561809251402536,0.7243306098372069
133,135,0.3365328108205285,0.1835447405399784,1.0659183985468648,0.5278729401823046,0.0,0.0,1.9551957983534387,1.3316656236958784
134,136,0.5382473034861499,0.6766618839948599,0.8382135325806851,0.7749624063110844,0.0,0.0,0.5249564367644194,0.5414101956926929
135,137,0.4083807335926296,0.22159513788335125,0.39178376969906087,0.15390791777600674,0.8729619399399459,0.6805389225949952,0.7450081497488621,0.721568539381252
136,138,0.4728175077357887,0.5797687236195717,0.30519838869278043,0.31162491213702914,1.7303599466106054,1.4174834246858972,0.506124237699107,0.3090993469932233
137,139,0.30203613061258755,0.3342696598357993,0.6115353766120641,0.5137626463801378,1.4808958948695503,1.0234292390817292,0.4891009447559008,0.3701211893525802
138,140,0.43583306070045047,0.12718332479540456,0.38004105023078544,0.320883282818284,0.593381142323245,0.4441589151037179,1.4362668531280836,0.6142707685465465
139,141,0.3548906967281302,0.212247472146657,0.7463965112603862,0.627753195192246,0.0,0.0,2.6457513110645907,2.6457513110645907
140,143,0.26586650490207187,0.1604273390334547,0.8257470541217892,0.6110100926607787,0.0,0.0,1.622702666326908,1.3768926368215255
141,144,0.5133998645352573,0.5389021005432485,1.3819195466394176,0.9108400680852976,2.2741859526985966,1.7078251276599334,1.954104209858797,1.058300524425836
142,145,0.2959890841191212,0.24365961947176729,0.8850105045128874,0.3161700291972193,1.7592982628525191,1.6215909754517839,0.8693789208567522,0.4027763608308976
143,146,1.4954320967731856,0.4252874543698909,0.6431052195617962,0.2233290464923364,0.2565506894811593,0.2368847547219829,0.33173983078097746,0.2356002909940768
144,147,0.27781285649503557,0.16991999582843903,0.40784442510942,0.33302097394126284,0.8708571398820872,0.480354807138162,0.3858857412404114,0.2560895430184382
145,148,0.2324892426837895,0.1606365160943588,2.64575131106459,2.645751311064591,0.0,0.0,0.0,0.0
146,149,0.2859866297108321,0.3353261940740973,0.6688674573901316,0.5231376542308042,2.220312177268075,1.247219128924647,0.864444901849477,0.701560760020114
147,150,0.3842824863040565,0.2197069356024744,0.9361513148304124,0.6403925440951583,2.372830834520364,1.8358568490953673,0.5024288678675077,0.9042722672587794
148,151,0.3702100493321767,0.13529516116965498,0.8192319240787184,0.31139852175604793,1.7933134225531915,1.9843134832984435,0.5034183411973802,0.37951669503554064
149,152,0.5929603876940017,0.6047610217942331,0.4396979345005874,0.31009925957498613,2.6457513110645903,2.6457513110645907,0.32846381795622687,0.3086066999241838
150,153,0.24285412149679741,0.151338285382643,1.71942070728237,0.6495929871687213,0.0,0.0,0.984390297461132,0.9128709291752769
151,154,0.5240863630653243,0.4907710278602949,0.8438084737815985,0.34750748411646365,1.427618211803195,1.490805151587557,0.2878933414894537,0.24873769350140104
152,155,0.9093606934961985,0.17808398108175352,0.5232723580333533,0.17565169477616585,2.3047966362412664,1.8358568490953673,0.6737183428292294,0.6507230237867725
153,156,0.39824996096824455,0.1562511369725404,0.5833375438976593,0.2524629879308181,1.6481027483295028,1.1484078455453641,1.7082512430219852,1.0496913126495102
154,157,0.1215585639360555,0.12012022032002238,0.578096344425542,0.2383872893135111,2.6457513110645907,2.645751311064591,0.7639017942935653,0.60380736442456
155,158,0.48843741138131075,0.36787237966839387,1.158170577377283,1.0358308364298603,0.0,0.0,1.5629860251905874,1.5577761927397231
156,159,1.4274722517936644,0.46849961428244274,0.3989645488985253,0.265846704413052,2.095082736627926,1.4174834246858972,1.1890700089140585,0.6168742612288721
157,160,0.2633375800491808,0.27839100989460563,0.6611534563520324,0.5760471069238225,2.108467166207556,1.7078251276599334,0.6516141271167779,0.40184120650821953
158,161,0.42931058471240013,0.5240077042762615,0.911338571551156,0.6412000976382506,0.6936030040405711,0.7576767609436587,0.9187083084510997,0.5411491715517835
159,162,0.42020535529998015,0.16991339003060485,0.44952208089220574,0.36923946048336137,2.5325110648171814,1.984313483298443,1.326536550240749,1.0496913126495102
160,163,0.19922777955660734,0.16532830035996635,1.287994987956989,0.8556863431377107,0.0,0.0,1.5542369030394554,1.268857754044952
161,164,0.6233561933450773,0.8858609670131794,0.5353768944255849,0.4593967401838184,1.0156313959649605,0.48530254178050575,0.6352518187184365,0.5588839945272082
162,165,0.9547172643270511,0.43153735619980615,0.6776894554877794,0.6909718732550767,1.7866717333116537,1.058300524425836,0.9352851934754972,0.49888765156985876
163,166,0.48385974281428407,0.5378814069556916,0.27450729466488366,0.36249621897604645,1.902524289998733,1.7078251276599332,0.9264974892362372,0.6392913386225877
164,167,0.3495720827971985,0.14721507587416155,0.5819996846810075,0.4015162765387099,2.144059073218023,1.3768926368215255,1.5341716175808202,1.3768926368215257
165,168,0.5615396941739715,0.3117217922202663,0.42080244996199334,0.3904948474632115,1.4140065484991053,1.3768926368215255,1.153184067426057,0.7395565694013376
166,169,0.6754389303736343,0.49798664012142413,0.9533537272057708,0.4379038788871623,1.896089338568872,1.707825127659933,1.0809314871710296,0.8979977728257459
167,170,0.2901629249115072,0.2018258538744757,0.7451275007824111,0.447213595499958,0.0,0.0,1.391828736488424,1.325482309597981
168,171,1.4103105180780626,0.38957375864395316,0.7117463462785254,0.508114294654222,2.6457513110645907,2.6457513110645907,0.5887111937887031,0.44711859837078055
169,172,0.2287032218119937,0.16369887562466023,0.40442045428631507,0.38589776259151665,0.0,0.0,0.5336980869069685,0.3082086835126366
170,173,0.13220727317890155,0.0905683832988211,1.4284043559475512,0.9660917830792959,2.6457513110645903,2.6457513110645907,1.144578979287786,1.149614971776783
171,175,0.13554367990216232,0.07880585306378819,0.36382267072611785,0.28990570185793024,1.059570576626652,1.063112568514423,0.5314282195642468,0.8408100803515919
172,176,0.2074707129629642,0.16554339675067525,1.3352476091760237,1.35400640077266,0.0,0.0,1.9412177352218158,1.7078251276599334
173,177,0.4239428150150216,0.4591108852615351,0.37056296264414684,0.21667140224270806,2.645751311064591,2.6457513110645907,0.5168246328887921,0.45004073449314697
174,178,0.25370358701689233,0.29203193502102603,0.9609470830465525,0.6060915267313264,0.0,0.0,0.9799005528203705,1.236257794043513
175,179,0.1679192366915019,0.2332710932340094,0.2603869816226909,0.28136984854692,2.0077439704190034,1.4174834246858972,1.0943746587233962,0.9977111437143137
176,180,0.33340445318776757,0.2590929243073609,0.5583994027351344,0.18641654244715922,1.2869802198311784,0.7404953297174354,0.45683336702309446,0.38490017945975047
177,181,0.225357192290559,0.3368850893064955,0.5303292231936347,0.25917241723916595,2.6457513110645903,2.6457513110645907,0.4356399598672012,0.4791497548101491
178,182,0.17958116780679523,0.25420006182776106,0.33802859039866856,0.33541019662496846,2.0945801212555857,1.8358568490953673,0.4500360770344365,0.4184452398256938
179,183,0.15014428823967896,0.17115782704968832,0.7094715133670537,0.6116777418411966,0.0,0.0,1.5711854722446676,1.4656562175858798
180,184,0.6929227792493955,0.26906500721520243,0.9529471982199751,0.6391907499446584,1.8194898240711765,1.3768926368215255,0.525257994082835,0.6724355918945311
181,185,0.5130291135069472,0.5094874785058612,0.7146014274604021,0.49450311761740523,2.6457513110645903,2.6457513110645907,0.736471979097437,0.7243306098372069
182,186,0.3250850391581908,0.30705942807305237,0.7740975840942089,0.552465602059553,2.5341624805989227,1.8358568490953673,0.6349963251008924,0.5573890772251069
183,187,0.6048983365919076,0.389330472908208,0.6723208339601809,0.4242369834164009,2.645751311064591,2.645751311064591,1.2466263467119878,1.5954480704349312
184,188,0.23877576529121616,0.25646784923938926,1.0587026097933339,0.9689179961861237,0.0,0.0,2.645751311064591,2.6457513110645907
185,189,0.34757800967224417,0.1883018093010126,0.9080066060145077,0.29951662147506564,1.0471418055177133,0.8979977728257459,1.3531212579602145,1.4925512355266581
186,190,0.23365683628633996,0.2894329847434132,0.6665552166038704,0.4611244420869189,2.240953953367078,1.9843134832984435,1.4890012306480076,1.5954480704349312
187,191,0.5691177857727041,0.5360518918779918,0.3666487107868232,0.20969187324372876,1.4931701800550161,1.3877773329774217,1.8705404089455473,1.46664299223317
188,192,0.50055556754601,0.4177502070101985,0.7929458566034945,0.4314616229806285,1.2149656600351884,0.8273115763993905,0.7034476799162737,0.6437390775772434
189,193,0.2001919251558233,0.13864128444782778,0.588905838646684,0.25982292270787205,0.0,0.0,0.35189760028626244,0.480354807138162
190,194,0.2269043432437395,0.1760559490805397,0.19215412400007953,0.14384055119008224,2.6457513110645907,2.6457513110645907,1.1060787203620572,0.82915619758885
191,195,0.7342062152383353,0.34673205969883353,0.4599253858846503,0.21014228421316133,0.0,0.0,0.9196499879755496,0.8929106920834295
