,°í°´¹øÈ£,Àü_ÃÑ±¸¸Å¾×1,Àü_ÃÑ±¸¸Å¾×2,Àü_ÃÑ±¸¸Å¾×3,Àü_ÃÑ±¸¸Å¾×4,Àü_ÃÑ±¸¸Å¾×5,Àü_ÃÑ±¸¸Å¾×6,Àü_ÃÑ±¸¸Å¾×7,Àü_ÃÑ±¸¸Å¾×8,Àü_ÃÑ±¸¸ÅÈ½¼ö1,Àü_ÃÑ±¸¸ÅÈ½¼ö2,Àü_ÃÑ±¸¸ÅÈ½¼ö3,Àü_ÃÑ±¸¸ÅÈ½¼ö4,Àü_ÃÑ±¸¸ÅÈ½¼ö5,Àü_ÃÑ±¸¸ÅÈ½¼ö6,Àü_ÃÑ±¸¸ÅÈ½¼ö7,Àü_ÃÑ±¸¸ÅÈ½¼ö8
1537,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,1554,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
1539,1555,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,1557,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
1542,1558,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1543,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1561,4,3,4,4,4,4,3,4,1,1,2,2,3,2,1,3
1546,1562,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1547,1563,0,2,3,4,0,3,0,4,0,0,0,2,0,1,0,1
1548,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1566,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0
1551,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,1568,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1553,1569,0,0,0,0,3,0,4,3,0,0,0,0,1,0,1,1
1554,1570,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1555,1571,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
1556,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,1573,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0
1558,1574,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1559,1575,0,3,3,3,3,4,3,3,0,1,1,0,2,2,1,2
1560,1576,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1561,1577,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1562,1578,2,0,2,0,4,0,3,0,0,0,0,0,2,0,1,0
1563,1579,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0
1564,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,1581,0,2,3,0,2,0,0,3,0,0,1,0,0,0,0,1
1566,1582,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1567,1583,3,2,0,2,3,3,0,3,1,0,0,0,1,1,0,1
1568,1584,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,1585,4,3,4,3,4,3,3,3,2,1,2,2,3,2,1,1
1570,1586,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0
1571,1587,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1572,1588,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1573,1589,0,3,3,4,3,3,3,4,0,2,2,3,2,3,3,3
1574,1590,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1575,1591,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1576,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,1593,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0
1578,1594,0,0,0,2,3,2,2,0,0,0,0,0,2,0,0,0
1579,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1596,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,1597,3,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0
1582,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,1599,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,1
1584,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,1601,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,1602,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0
1587,1603,3,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0
1588,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1605,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0
1590,1606,3,2,0,0,0,3,3,3,1,0,0,0,0,1,0,0
1591,1607,4,4,3,3,4,4,4,3,2,2,1,2,2,2,2,0
1592,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1609,2,3,0,0,2,3,3,0,0,1,0,0,0,1,1,0
1594,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1613,0,0,0,2,3,0,3,0,0,0,0,0,1,0,0,0
1598,1614,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1599,1615,3,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0
1600,1616,3,3,0,3,0,3,3,3,1,1,0,1,0,0,1,0
1601,1617,0,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0
1602,1618,4,3,3,4,4,3,4,3,1,1,1,3,3,2,1,0
1603,1619,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1604,1620,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1605,1621,2,2,0,3,3,0,3,3,0,1,0,1,1,0,2,2
1606,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1624,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0
1609,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,1626,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,1628,3,3,3,4,4,0,3,4,0,1,0,4,2,0,1,3
1613,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,1630,4,4,3,2,4,3,0,4,1,1,1,0,2,2,0,1
1615,1631,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,1632,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1617,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,1635,4,3,0,0,0,0,0,4,2,1,0,0,0,0,0,1
1619,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1637,0,3,0,0,2,0,0,3,0,1,0,0,0,0,0,0
1621,1638,3,0,4,3,0,3,0,3,0,0,2,0,0,1,0,0
1622,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,1640,3,3,3,3,3,3,0,3,1,0,1,0,0,0,0,0
1624,1641,3,3,0,0,3,0,3,0,1,0,0,0,1,0,0,0
1625,1642,3,3,3,0,0,3,3,2,0,1,1,0,0,1,1,0
1626,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1646,0,0,4,3,0,0,3,0,0,0,1,1,0,0,1,0
1629,1647,0,3,0,0,3,2,0,0,0,0,0,0,1,0,0,0
1630,1648,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1
1631,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1652,3,3,2,0,2,3,3,0,0,1,0,0,1,1,1,0
1635,1653,0,3,0,4,3,2,0,0,0,0,0,1,0,0,0,0
1636,1654,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0
1637,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1657,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1640,1658,0,3,3,3,0,3,3,3,0,0,0,1,0,1,0,2
1641,1659,3,3,3,3,3,3,3,3,0,1,1,1,0,0,1,1
1642,1660,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1643,1661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1662,3,2,3,3,2,3,3,0,0,0,0,1,0,2,2,0
1645,1663,3,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0
1646,1664,3,4,4,4,4,3,3,4,2,3,1,2,2,1,0,3
1647,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,1666,0,3,0,0,0,2,3,3,0,1,0,0,0,0,2,1
1649,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,1668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,1670,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1653,1671,4,2,0,0,3,3,0,3,2,0,0,0,0,1,0,0
1654,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1673,2,0,3,0,2,3,0,0,0,0,0,0,1,2,0,0
1656,1674,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1675,0,0,3,0,0,0,3,3,0,0,1,0,0,0,1,0
1658,1676,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1659,1677,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0
1660,1678,3,3,3,3,3,3,3,3,0,1,1,2,1,3,3,2
1661,1679,2,3,0,3,2,0,0,3,0,0,0,1,0,0,0,2
1662,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1681,0,3,0,0,4,2,0,4,0,0,0,0,1,0,0,2
1664,1682,0,3,0,4,3,3,0,0,0,1,0,3,0,0,0,0
1665,1683,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,0
1666,1684,3,3,0,0,0,3,3,0,1,1,0,0,0,1,0,0
1667,1685,0,0,2,2,0,3,0,0,0,0,0,0,0,1,0,0
1668,1687,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1669,1688,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1670,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1691,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0
1673,1692,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
1674,1693,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
1675,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1695,3,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0
1677,1696,0,0,3,3,3,3,2,0,0,0,0,0,0,1,0,0
1678,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1698,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
1680,1699,3,4,3,0,4,3,3,3,0,1,1,0,2,1,1,1
1681,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1702,4,4,4,4,4,4,4,4,1,2,2,4,2,3,3,4
1684,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1707,0,0,3,0,3,2,2,3,0,0,0,0,2,1,0,2
1689,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1709,0,0,4,3,0,0,3,4,0,0,2,1,0,0,0,3
1691,1710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,1713,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
1695,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,1718,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1720,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1702,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1722,3,0,0,0,0,3,3,3,0,0,0,0,0,0,1,0
1704,1723,0,0,4,3,4,0,4,3,0,0,2,2,1,0,2,0
1705,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1725,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1707,1726,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1708,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1728,0,4,3,0,0,0,3,3,0,1,1,0,0,0,1,0
1710,1729,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1711,1730,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1712,1731,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
1713,1732,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,1
1714,1733,3,4,3,3,4,4,4,3,2,2,2,1,3,3,2,2
1715,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1735,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0
1717,1736,3,2,2,0,0,3,0,0,0,1,0,0,0,0,0,0
1718,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1738,0,0,0,3,3,3,0,3,0,0,0,1,0,2,0,3
1720,1739,0,3,3,3,0,3,0,3,0,0,1,1,0,1,0,1
1721,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1741,2,2,0,3,0,3,4,3,0,0,0,0,0,1,1,0
1723,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1745,4,4,4,3,3,4,4,4,2,2,2,1,0,3,3,3
1727,1746,0,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0
1728,1747,3,4,3,4,3,3,4,3,2,1,0,1,1,2,2,1
1729,1748,3,3,3,3,3,4,4,4,1,2,0,1,0,2,3,3
1730,1749,3,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0
1731,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1751,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1733,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,1753,0,0,3,0,0,3,0,2,0,0,0,0,0,1,0,0
1735,1754,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3
1736,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1756,3,0,0,4,0,2,4,3,0,0,0,0,0,0,1,0
1738,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,1759,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
1741,1760,3,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0
1742,1762,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1743,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1764,3,3,3,3,2,0,0,0,1,1,1,1,0,0,0,0
1745,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1766,3,0,0,0,4,3,4,4,0,0,0,0,1,2,2,2
1747,1767,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1748,1768,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1769,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1750,1770,3,4,4,4,3,3,4,4,1,2,1,1,0,0,2,2
1751,1771,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1752,1772,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1753,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1775,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1
1756,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1777,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1779,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1760,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1781,3,4,3,3,0,3,0,0,1,1,2,1,0,2,0,0
1762,1782,0,0,3,3,0,3,4,3,0,0,0,1,0,0,1,0
1763,1783,3,4,4,3,3,3,2,0,0,1,2,1,1,0,0,0
1764,1784,4,3,3,4,3,3,4,3,1,2,0,3,2,2,2,2
1765,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,1786,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0
1767,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1788,0,2,0,0,3,0,2,0,0,1,0,0,1,0,0,0
1769,1789,0,0,0,3,0,4,3,3,0,0,0,1,0,1,0,1
1770,1790,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1771,1791,0,0,2,0,4,3,3,3,0,0,0,0,2,1,0,0
1772,1792,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0
1773,1793,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1774,1794,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
1775,1795,0,3,0,3,2,2,0,0,0,1,0,0,0,0,0,0
1776,1796,0,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0
1777,1797,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1778,1798,3,3,0,0,3,3,0,3,1,0,0,0,0,1,0,2
1779,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1801,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1782,1802,0,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0
1783,1803,3,3,3,4,0,3,4,4,1,0,1,3,0,2,1,3
1784,1804,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1785,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1806,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
1787,1807,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
1788,1808,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
1789,1809,0,3,0,0,0,0,3,3,0,0,0,0,0,0,1,1
1790,1810,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1791,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1812,0,4,3,2,4,3,4,4,0,2,1,0,3,1,2,3
1793,1813,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1794,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1815,0,3,0,4,3,3,0,2,0,1,0,1,2,0,0,0
1796,1816,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0
1797,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1819,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1800,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1821,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1802,1822,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0
1803,1823,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1804,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1825,0,0,3,3,3,3,0,3,0,0,1,1,2,3,0,0
1806,1826,0,0,4,3,0,3,3,3,0,0,1,1,0,0,1,1
1807,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1828,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1809,1829,0,0,0,3,3,4,0,2,0,0,0,2,0,2,0,0
1810,1830,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1
1811,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,1832,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1813,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,1834,0,3,0,3,3,3,0,3,0,1,0,0,1,2,0,1
1815,1835,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
1816,1836,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1817,1837,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1838,0,3,0,2,0,3,0,3,0,1,0,0,0,0,0,2
1819,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1841,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1822,1842,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
1823,1843,0,3,0,0,0,0,3,3,0,1,0,0,0,0,1,1
1824,1844,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1825,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1846,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0
1827,1847,0,3,3,3,0,3,4,2,0,1,0,0,0,1,2,0
1828,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1850,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1831,1851,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0
1832,1852,3,4,3,0,4,4,0,4,0,2,1,0,1,1,0,3
1833,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,1858,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
1839,1859,0,0,0,3,0,0,2,2,0,0,0,1,0,0,0,0
1840,1860,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1841,1861,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1842,1862,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0
1843,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,1864,3,4,3,4,4,3,0,0,1,1,0,2,2,1,0,0
1845,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1866,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0
1847,1867,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1848,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1869,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
1850,1870,3,0,3,3,2,3,0,3,1,0,1,1,0,1,0,0
1851,1871,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1852,1872,3,3,3,3,2,3,3,0,1,0,1,2,0,1,1,0
1853,1873,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1854,1874,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1855,1876,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1856,1877,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1857,1878,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0
1858,1879,0,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0
1859,1880,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1860,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,1885,0,2,0,3,0,3,0,3,0,0,0,1,0,1,0,1
1864,1886,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1865,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1888,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1
1867,1889,0,0,0,3,0,0,3,3,0,0,0,0,0,0,1,0
1868,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,1895,3,3,0,4,3,2,3,3,1,2,0,3,2,0,1,2
1874,1896,2,0,4,3,3,3,3,3,0,0,1,2,1,0,1,1
1875,1897,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1898,0,0,3,3,0,0,0,3,0,0,1,1,0,0,0,1
1877,1899,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
1878,1900,0,3,3,0,3,0,0,0,0,1,1,0,1,0,0,0
1879,1901,0,0,3,0,3,3,0,3,0,0,0,0,1,0,0,0
1880,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,1903,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1882,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,1907,4,4,4,4,3,4,4,4,1,2,3,3,0,3,2,1
1886,1908,3,0,0,0,3,3,3,3,1,0,0,0,0,1,1,1
1887,1909,3,3,0,0,3,3,2,0,1,1,0,0,0,2,0,0
1888,1910,0,0,0,3,3,0,3,3,0,0,0,0,1,0,0,1
1889,1911,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1890,1912,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
1891,1913,4,0,3,3,0,0,3,3,1,0,0,1,0,0,0,0
1892,1914,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
