,고객번호,편의품CV_S,선매품CV_S,전문품CV_S,기타CV_S
66,68,0.36190766236349814,0.6827129330266944,0.6216980780833784,0.32463133815736883
67,69,0.18336614108786986,1.4003817287351676,0.0,0.0
68,70,0.5697806282582162,1.4762839324626953,0.7076392297576087,0.5981874931448918
69,71,0.12034097928552707,1.5403296948172376,0.0,1.108145510729438
70,72,0.3082434033754746,0.7034187558292347,0.0,1.8204452394788262
71,73,0.5728607828594133,0.4229171866927984,0.4528000978313932,1.3814755054463952
72,74,0.2954979121540438,0.6750153201468018,1.2923680837017344,0.3946305871044889
73,75,0.17682021010611085,0.5475604382625745,0.0,1.23104665349715
74,76,0.20972029734501496,0.48686924597807824,1.601020505768778,0.5098489065012949
75,77,0.21078117852831568,0.13883167991688086,1.8393196431320653,0.526645343715261
76,78,0.4191102327987451,0.6690978429792518,0.6020375643931956,0.539182413120427
77,79,0.23901372667357748,0.4619267877360628,0.0,0.4846456962505823
78,80,0.19520964892250683,0.8919177449852964,0.0,0.5777769008671158
79,81,0.26392725495810376,0.38730618246676474,1.4439826785176626,0.44152007727562465
80,82,0.21205947137506798,0.8737630031310663,1.0984332545467625,0.5118574331798414
81,83,0.14893562757962295,0.6771811335864157,2.4494897427831783,0.33053452478909506
82,84,0.5659288808785091,1.1694611356323708,2.4494897427831783,0.4894422567180538
83,85,0.6463777389966302,0.479022018431211,0.0,2.449489742783178
84,86,0.25032639566760223,0.4421676049744167,2.4494897427831783,1.187410766348528
85,87,0.6498441530505729,1.0609221622672729,0.0,0.2844805822170313
86,88,0.16069870284211937,0.37129498096623775,2.449489742783178,0.6787754241666624
87,89,0.322618099611681,0.7774334297970379,2.4494897427831783,0.7160902895853802
88,90,0.31920480201369106,1.3798908449716514,1.6764161419439199,0.2571258024355836
89,91,0.09316304278306242,0.4348480509524981,0.0,0.700599800557317
90,92,0.23084529699982667,0.3484028614318366,2.4494897427831788,0.8744176802743111
91,93,0.6347865013595936,0.4155402801934747,1.1605451543659497,0.5854777744632044
92,94,0.6816033626141415,1.02581418351436,2.449489742783178,1.3188099696427105
93,95,0.24037486678215206,0.9012011352354141,2.4494897427831774,0.8448945495505584
94,96,0.5031857269155403,0.9644060439876401,2.449489742783178,0.7993094226125939
95,97,1.3263717647443323,0.25677243453987253,2.0490729033087525,0.7828897454674547
96,98,0.29223121490737475,1.0008002372863827,1.2162739877429036,1.1135694743996922
97,99,0.25001991033150894,0.6323449658171988,0.5575033425926228,0.27756280415230383
98,100,0.6465402642109161,0.9210930842219441,1.38359697919112,0.8082383092672478
99,101,0.20631270909807442,1.3548830723994219,0.0,0.9746472780880636
100,102,0.2060052139171479,0.4734945301445867,1.273310968894148,0.9969238007728324
101,103,0.26955340247411114,1.4491030704307484,0.0,1.5483158751400068
102,104,0.29060786754475393,1.925622115152077,0.0,1.5773176204008201
103,105,0.24710538693611422,1.1670663078596468,0.0,1.3935997480261255
104,106,0.3044559193481194,0.4499976899686569,2.1889516624080407,1.0404782177425165
105,107,0.34553943941260906,0.32169101809220835,0.0,0.2983796044803556
106,108,0.20575582728394537,0.402523191575855,2.449489742783178,0.980439771850301
107,109,0.3691559748304406,0.9479811294324066,0.0,1.6487094063470182
108,110,0.23544740137407075,0.48652237641879115,0.0,0.32832721870896986
109,111,0.3262100445155726,1.1383606835394713,0.0,2.449489742783178
110,112,0.6692843201349026,0.37056577702511484,0.0,1.1475334849052259
111,113,0.17838247203782884,0.27657070839361353,0.8573913031656338,0.3027315180665931
112,114,0.30976344604198014,0.5788620738713477,1.624211364758932,0.6926503846708796
113,115,0.3481880566609588,0.7202379759538745,1.0006832655726792,0.7404557613124727
114,116,0.32116242619511903,0.9588439595109406,0.0,0.0
115,117,0.557058450054768,0.9549300212825889,1.235241322413361,0.5060834385649103
116,118,0.4414303005082726,0.4940782329040815,0.5370251896203541,0.6137263352981387
117,119,0.22945192798629235,0.6130000813929213,1.2364926813617767,0.5603244167833985
118,120,0.3866998748066079,0.23665598155000134,0.9875328367576621,0.9196695941894476
119,121,0.3090648076306563,1.0156906033751916,2.1921302616511804,0.2202952837514502
120,122,0.28777025969733455,0.6874779864628809,2.449489742783178,0.2728840586801442
121,123,0.27095615302415493,0.7705749332261196,0.0,1.787901486677192
122,124,0.23649278071535965,0.5702220684438855,2.1024698481368724,0.4129759776373827
123,125,0.17157392310284025,0.6360684494646924,1.4979162730964029,0.4243683597892924
124,126,0.4073143961005241,0.9328595469749471,1.4573254995758482,0.6255931376500411
125,127,0.29279432458295457,0.8359545240926568,2.449489742783178,0.4534507791916226
126,128,0.8613069612383658,0.8613933861502844,0.0,1.5489492898692108
127,129,0.18440517504188328,1.242244480713457,0.0,2.449489742783178
128,130,0.16270277373306305,0.29340628120417944,1.5004689859346716,2.065261224578313
129,131,0.3941995903189722,0.574339182239826,0.8294921647377083,0.4850636071732971
130,132,0.4113010975881211,0.7626718089728337,0.0,1.5160105823711651
131,133,0.25553797676224116,0.8470998373041889,2.449489742783178,0.3919639741584661
132,134,0.9073581419137013,0.18960674533463925,1.1420662730706332,0.8383364514853349
133,135,0.34765749922160294,1.215644262244082,0.0,2.1611657565403863
134,136,0.5502722129448108,0.8019156431521047,0.0,0.5857712109787253
135,137,0.425033182108123,0.3657897103915088,0.7017682663075284,0.850385688202618
136,138,0.5191536186161877,0.2038572678086614,1.571084946435138,0.46844191419892944
137,139,0.29462306992862597,0.6646872091602193,1.3274178904793845,0.5438510158417006
138,140,0.3966469838608275,0.3423337349351261,0.5038640054975684,1.357700291961085
139,141,0.1790040636733906,0.5654518671180363,0.0,2.449489742783178
140,143,0.23764947006096068,0.7709639951148558,0.0,2.2059024359433455
141,144,0.436558427127228,1.4658117476898815,2.0948285180897854,2.021766877901121
142,145,0.32381102810285406,0.9080646599729105,0.7119033188182454,0.5155464832565827
143,146,1.4797810525081971,0.5676403764840555,0.20068667414463448,0.3661966334568609
144,147,0.2353282706704977,0.37428004248894114,0.7220867523315332,0.39795335504373824
145,148,0.25366366921684746,2.4494897427831783,0.0,0.0
146,149,0.26952359942243403,0.6007239902104741,2.0432405349899545,0.8785120033655364
147,150,0.34374716241560793,0.8904705250871335,2.189166696888997,0.5233187234835651
148,151,0.3930276582329232,0.7601266422999131,2.4494897427831783,0.5561170883785703
149,152,0.4904522956803099,0.47426417367618423,2.4494897427831783,0.27975891814584886
150,153,0.26163973872605517,1.5776688836769581,0.0,0.8263745251395177
151,154,0.5603747677488636,0.9544723503384435,1.8558305109365325,0.1638542486638689
152,155,0.18067257841206613,0.5491723295847447,2.449489742783178,0.7140300474748613
153,156,0.24516603431026604,0.4739949813642964,1.665749270547937,1.6691236257316335
154,157,0.11032938410487156,0.5344494274555669,2.449489742783178,0.7954875283625125
155,158,0.511412458878476,1.4045850207994774,0.0,1.4079538895906187
156,159,1.3905944839311954,0.36209192466653317,1.923118514857864,1.334515715793354
157,160,0.28989547286840883,0.6803415723915724,1.9359719373605682,0.7281125978438687
158,161,0.44625913276661167,0.8687466655586237,0.6692167579295404,0.8876439365564284
159,162,0.42814128328787115,0.46352497405466414,2.341585243062202,1.3828337816136753
160,163,0.21479387657767526,1.2042203151466173,0.0,1.4830258577988162
161,164,0.31519705219512845,0.5684651461131538,1.2046698129579525,0.7136964663891233
162,165,1.0831038628634804,0.5979942246472019,1.871292929068699,0.8613501465311552
163,166,0.49225991139704756,0.2986859479069869,1.7377364042276255,0.592045289811414
164,167,0.3225089937932229,0.6509552040442691,2.3379715640300645,1.7787347063024903
165,168,0.5877754227536847,0.4208267479608854,1.55902375656587,1.1105892245451652
166,169,0.4663319644761417,1.109961697922639,2.4494897427831783,1.0930928764347554
167,170,0.3085877497098566,0.7085582016234372,0.0,1.7450542531086572
168,171,1.4383642388923925,0.6449170137283595,0.0,0.5431604298169102
169,172,0.1889016047453691,0.43832597631584336,0.0,0.31671181410403176
170,173,0.14454361411085265,1.3713913602311982,2.449489742783178,0.9917479613221636
171,175,0.12438136919958193,0.2103502865515302,1.2650662478784895,0.5941698953529353
172,176,0.21947462643778703,1.2655964925840648,0.0,1.7750636433966205
173,177,0.46305074156947207,0.3623177612570885,2.4494897427831783,0.3828282709272429
174,178,0.2312544829774604,0.988702235648617,0.0,1.0077162048137205
175,179,0.18386767170672358,0.2504270707094753,1.8983460163736152,0.9826729348968923
176,180,0.3288247000214617,0.5919788776471074,1.2346346289416887,0.44119572292562603
177,181,0.23832094487592503,0.5788022291627514,2.4494897427831783,0.4815934840017491
178,182,0.1947750199132828,0.3732809426916514,2.449489742783178,0.4550049484012296
179,183,0.13541908333797176,0.5218630788772595,0.0,1.8207839141603783
180,184,0.6597045801599664,0.8375386828584421,1.6574843681327576,0.5612175195757356
181,185,0.5627046388069548,0.7372516320040765,2.449489742783178,0.8391573097982485
182,186,0.3488196332579166,0.7462385053896664,2.343159882238444,0.6473315061832468
183,187,0.43141541174998216,0.7127707058871504,2.449489742783178,1.0948500701314183
184,188,0.23069073886341432,1.1920891938419704,0.0,2.449489742783178
185,189,0.3779272304033325,0.9025354541537902,1.2160620687713342,1.5392759956375692
186,190,0.21783199164136835,0.590093750361301,2.0630123785675214,1.763102020740885
187,191,0.5139318673924982,0.2813591215392073,1.2941542215643154,2.130015611717709
188,192,0.47171547631288385,0.6717976796245176,1.2156768293032483,0.7217783169754851
189,193,0.21488296438317545,0.6361917598050857,0.0,0.35286751483950335
190,194,0.22139266337856364,0.15276461605672162,0.0,1.187714274208097
191,195,0.6119561754681241,0.4642295346474653,0.0,1.018299234533972
192,196,0.15981126443681476,0.44623583702615627,1.62076280099866,0.5164301178493627
193,197,0.36647835233845066,1.109663256409826,0.0,1.6402236708496145
194,198,0.2997818044091492,0.7047092205320117,2.4494897427831783,0.5971934841136696
195,199,0.43265688727844287,0.8910395593131104,2.4494897427831783,1.3563299116641943
196,200,0.23284866099587584,0.4365968431012479,0.0,0.0
197,201,0.45235964043787075,0.43591156982770507,2.4494897427831783,1.3603150488847051
198,202,0.3725090963309037,0.16422969631776654,1.2176771620941582,1.6172589871993344
199,203,0.1604726496312274,0.2739323832609705,0.0,1.0033864757878557
200,204,0.18920400979455665,0.2824107978869667,2.4494897427831783,1.6588360337596695
201,205,0.25449042005136985,0.4688346724278972,0.0,0.8352331575871326
202,206,0.19353844248530427,0.5043460907852203,1.137102199077614,1.3689409620567183
203,207,0.20236911503877067,0.7395652645488695,0.0,1.7054425305095697
204,208,0.5066223720973236,0.7277518686981335,0.9462078670519335,1.1843154073225521
205,209,0.5380421050774833,0.5803857415634247,1.5164782438526883,0.48790346671562157
206,210,0.28028030996221626,0.5770043576093613,0.0,1.9082733045803941
207,211,0.18926970866058765,0.8911608320852081,1.7102729038652529,0.4304482370895823
208,212,0.2476765696683268,0.8636997019488412,2.302344098699942,2.449489742783178
209,213,0.16540280266842136,0.6948106881165548,0.0,0.5435159773405626
210,214,0.21940295814539068,0.923562870603392,0.0,0.5549781098585037
211,215,0.2359017093845514,0.571772356357677,1.9127319996833076,0.6533692879827621
212,216,0.1172503004457508,0.5080903266438624,0.0,0.5847947497242239
213,217,0.8368618068269091,0.22474246108740942,0.0,1.5261446886397683
214,218,0.5404718163201137,0.4978367745541732,1.0646675440581232,0.6669459527027146
215,219,0.38111086361476537,0.535223290966694,2.4494897427831783,0.6902565669553711
216,220,0.1952326621987007,0.7618846063903563,0.0,1.2984758062643362
217,221,0.16583328710319678,0.5113567682115423,0.0,0.8970948412303964
218,222,0.45879989280547706,0.24589691891055482,1.5473190842200961,0.47183300800017386
219,223,0.7556097161840764,1.2494418278856894,0.0,0.7426318955849813
220,224,0.3082229935368208,0.41042425706883756,2.3169143789202904,0.2413383659622147
221,225,0.489324448105095,0.3532263881951067,1.6504330141239003,1.249493143939154
222,226,0.13530338971203887,1.3575571215893778,0.0,0.5679734866823665
223,227,0.3385026661306171,1.505776052572036,0.0,1.550029698572901
224,228,0.24421058547525593,1.1110033754590591,0.0,2.000135454910317
225,229,0.3300470051683382,0.37702588003336046,1.7040064279546077,1.1594030198429646
226,230,0.34378635493512416,0.4969732378396449,0.0,0.8743569444531477
227,231,0.10976399101912314,1.423920774409885,0.0,1.5569699227276468
228,232,0.2106936077119237,1.495390762783569,0.0,0.0
229,233,0.1427861782131683,1.7827913410016278,2.4494897427831783,0.6733337330179383
230,234,0.2958384241740318,0.29185970668185923,0.0,0.434547593537437
231,235,0.38965766599455615,0.5776969732955509,2.449489742783178,0.8911746687159223
232,236,0.3319131755905243,2.449489742783178,0.0,0.0
233,237,0.8783794112821698,0.22432136306529707,0.7238123054160117,0.3293939379818362
234,238,0.2599478711934623,1.058954222106376,2.449489742783178,0.0
235,239,0.20210219822719105,0.3748758239771486,0.893490046242867,1.498903825737766
236,240,0.5624327858834819,0.760524541003959,2.2020336874440045,0.9209167023743027
237,241,0.22393637708355704,0.469278355298705,2.449489742783178,1.602047467513396
238,242,0.32857339849514294,0.3659342623620273,2.449489742783178,0.6747910223141601
239,243,0.16296064850739217,1.012747920081138,0.0,0.815406015156192
240,245,0.14070753108447306,1.0314514762995526,0.0,0.8093686257115957
241,246,0.5550351446584086,0.45689538581897965,2.2708128168991286,0.5141102107683186
242,247,0.15832731886952478,0.5721097458823117,1.1971619729037921,0.33022363455966713
243,248,0.31443456116307106,0.518366335291072,0.0,0.7372285104995007
244,249,0.4708442885150493,0.35546328488336676,1.9376556229256097,0.669055289793217
245,250,0.5231569925292336,0.2811689390856906,1.6381055932305553,0.7267262843581244
246,251,0.7212176117277811,0.28569149809920097,2.4494897427831783,1.1311411689064257
247,252,0.18082527837652404,0.41359994552448437,0.0,0.43639437348707594
248,253,0.49370027379931597,0.6686012228491561,1.7343967375020966,1.1010748825298335
249,254,0.9744198067166968,0.3947925224348115,0.7725039900735885,1.0353859591621453
250,255,0.16246680937284713,0.4001142512648543,0.7388109379832964,0.17718626956711894
251,256,0.5780541945403225,0.8644541865057159,0.7027735784991296,0.8218374250211898
252,257,0.14176474629638647,0.6966519952618775,0.0,0.47235003465163056
253,258,0.4033804900684488,0.6623578753781086,0.771652241933049,0.9510986941196515
254,259,0.18383200989610687,0.9395699644346771,2.3490546591897403,1.065277684396988
255,260,0.30612817583569923,1.033272641896175,0.0,1.5837966957324983
256,261,0.279035595134841,0.5246005722325034,2.3247545983845637,0.5930410369397999
257,262,0.21043391378500853,0.5604215484656891,0.0,1.171977129301736
258,263,0.25826030989791987,0.5859419809610541,0.0,1.3130971768830724
259,264,0.06107358979125439,1.28797617551926,0.0,1.6605076461110404
260,265,0.7209488638078684,0.3777472662789325,1.213227899038506,0.9677737668408538
261,266,0.37342732591278754,0.6097915637525828,2.1106222354248265,1.8342980198324386
262,267,0.29583347288648165,0.46864391566672514,0.9684726486698539,0.415903822046516
263,268,0.27896190563272366,0.6298970920565237,1.1926529842005984,0.5691735765387205
264,269,0.09970064320854967,0.33694414050854865,1.1824220954473201,2.4494897427831783
265,270,0.1879173947041435,0.4793953519274235,0.0,1.1511609813311023
266,271,0.6301173600921608,0.5068789163212305,1.5650816432719474,0.6493810565493898
267,272,0.1577893832601356,0.40796385873332264,1.592064103325229,0.3475930934237949
268,273,0.6147541850917395,0.3737172161782285,1.190252438403457,0.6612441275829765
269,274,0.3740519852477785,1.0836814941624875,0.0,0.5230022702369526
270,275,0.28940509398221564,0.4012698553513034,2.2600360705883706,0.3269681294822199
271,276,0.17559826183923544,1.4554929378629662,0.0,2.449489742783178
272,277,0.27667003468080864,0.3552813380549279,2.324656569786249,0.5952176055209376
273,278,0.1791365729176094,2.052307996613311,0.0,2.4494897427831783
274,279,0.4693932121359128,0.6808761321927443,1.0749098508862813,0.5180714461397243
275,280,0.640505599323876,0.5676227914786219,1.3125466321495478,0.6285427722454535
276,281,0.2724216539771195,0.6003867431143763,1.8988747789069271,0.5577360157154049
277,282,0.5031848132446124,0.17990291980495923,1.7060539278761782,0.804685142856608
278,283,0.2960775267355718,0.36931809822290834,0.8188659080088779,1.418221989974746
279,284,0.6097827489583284,0.6817319091307057,0.0,1.660378777951045
280,285,0.16567723136193063,0.6689862609728704,0.0,0.5581419710983485
281,286,0.25940601469844715,0.6164303219647832,2.4494897427831783,0.7104235264924589
282,287,0.2797245499217586,0.8131656097047102,0.0,0.7417214019589456
283,288,0.2904788807075795,0.29003205860515574,2.4494897427831783,0.20475845579567126
284,289,0.4417599080647971,0.4712220956430599,0.0,0.4672312639761303
285,290,0.45915145735511753,0.48499497623032284,0.0,0.8756549183954583
286,291,0.23586876768772144,0.6908264157068943,0.0,1.2726143609936538
287,292,0.2160719295161979,0.29739694936728645,1.7498601513022953,0.9989178524643924
288,293,0.3169824927626325,0.5893052295112499,0.0,1.0575653831548755
289,294,0.8483177760049224,0.49078726953733365,1.278884514472142,1.4415320346423928
290,295,1.0659712965929844,0.8336379271009703,1.5096837977610424,0.6662158076189822
291,296,0.3016111351060343,0.6386760220691738,2.449489742783178,1.7877648263711894
292,297,0.24289101955891756,0.5069905962762897,0.0,1.1543637240906268
293,298,0.4218436193858653,0.6187940938770937,0.7873940610443821,0.7655107334680802
294,299,0.36636364957958223,0.9164372659183695,2.4494897427831774,1.4572787650983174
295,300,0.06952558884525499,0.5034611118528028,0.0,0.8908586226225577
296,301,0.3908114782866779,0.8145976039271361,0.995792073621661,0.6485082298320629
297,302,0.27805112797820486,0.4044548002691446,2.449489742783178,0.42892904615865807
298,303,0.12184784228235122,1.3559977324375438,0.0,0.7889736068312614
299,304,0.5830378865063571,1.3385316696173775,2.449489742783178,1.3154513799473997
300,305,0.6007110121571744,0.4914599026331241,1.2846718363044072,1.5923233229204594
301,306,1.211539313998738,0.3241966120273318,0.0,1.4198098835047936
302,307,0.24815284974876758,0.43371878849755063,0.7784609520001025,0.5091334407375273
303,308,0.41454327555329157,0.6175829956935356,2.072661201660124,1.9179227590660606
304,309,0.09170840706774785,0.5191995444161998,1.7245141590513138,0.9744422008426156
305,310,0.2749141156689005,0.7830707109513027,0.0,1.3169490025576125
306,311,0.3308513528138465,0.2841905206362318,0.5515506698748635,1.3525025229695273
307,312,0.3917350798793131,1.4233499876896563,0.0,1.7163818786999403
308,313,0.15230828307670752,0.6721262159501362,2.1546118471631965,0.438839347127652
309,314,1.109787493912381,1.0237147644701254,1.1534261195677988,0.3311308185553446
310,315,0.3482785611006782,0.4521744138481264,1.3316582343146801,1.434563124001575
311,316,0.6646300705029542,0.9979673390169964,2.4494897427831783,0.2553438067793268
312,317,0.11013987965288632,0.7651622224973992,2.4494897427831783,0.9411685244019427
313,318,0.6969485799971461,0.5010281525886001,2.3966184906435233,0.7371081933973795
314,319,0.2676477713663559,0.3297376373957372,1.5631268059306258,0.6037437317538739
315,320,0.28272017038751884,0.5049478410753141,2.229708711516093,0.6260945013405528
316,321,0.41819463140170915,0.6339235782158332,2.3530828224102645,0.4503689909594973
317,322,0.3555859051686766,0.48581066026320296,0.0,0.8268649395383961
318,323,0.35457829658132506,0.45738586640217666,1.0905253676621558,0.9227494371760045
319,324,0.25915051994595456,0.2766634836079115,1.7857777465755376,0.7549956869357237
320,325,0.6928109689409588,0.37771736767656106,0.9345802742380693,0.7772713161689973
321,326,0.4407600359624032,0.7428548133872364,1.3141074439888938,0.9859802911860068
322,327,0.35523100952804065,0.2682019539086846,1.6518676266096417,0.3139808751999546
323,328,1.356782367276096,0.37756849874605775,2.449489742783178,1.601007606435033
324,329,0.314640495028932,0.6848429805795696,1.3510629422513445,0.6694061911184046
325,330,1.2961063668810888,1.8851594152689015,2.449489742783178,1.2777312063872894
326,331,0.1768084403407011,0.7149332326566049,0.0,0.5645463091752777
327,332,0.2311691508838122,0.20072811712802058,0.9549321481890252,0.7284885974682499
328,333,0.15729838480736621,0.6464306678025369,2.4494897427831783,0.5008269044956039
329,334,0.48633528470685,0.4528011001405253,1.6171159810040014,1.0795370860029079
330,335,0.3676959999927354,0.3762674410375292,1.189029790824139,0.6415621827344778
331,336,0.2715437195390581,0.5463658088373272,0.0,0.9198191689655694
332,337,0.617756026231915,0.4545054318003602,2.1421119441236183,1.205338811450619
333,338,0.2991995734863441,0.47258105681650653,0.0,0.955866277809497
334,339,0.1652793947511434,0.5033780785901055,0.0,1.6217441813487885
335,340,0.517723775107531,0.2829846987955866,2.4494897427831783,0.3525840243826097
336,341,0.8972505105443418,0.7077070639438581,1.1453953036162605,0.45031221388420994
337,342,0.09340891147060072,0.6579872328579537,0.0,1.4638870947445421
338,343,0.6580593250759472,0.30307730571684466,1.357924692610627,0.3627568634206629
339,344,0.5549542598630661,0.5564480568568684,0.0,1.33422022186891
340,345,0.6502172715797808,0.5035736431522896,1.5763166358507645,0.35592192983197535
341,346,0.2023676495420131,0.6675615782067235,0.0,0.7582275412546601
342,347,0.23722077483447004,0.2943796896215168,1.8610408024299863,0.9334293004603356
343,348,0.21165040325338533,2.0983618398974717,0.0,2.0439472338583435
344,349,0.9153480879116866,0.44065883956195384,1.438097165042486,0.581857507072743
345,350,0.36660631767204344,0.5131293065360204,0.0,0.6034346532847906
346,351,0.32595661986143637,0.49185469951135874,1.5841053384256345,1.0911772979696845
347,352,0.4523231107695193,0.4878423681979917,1.3138104343270216,0.9374415430642772
348,353,0.4038224858835281,0.9493597184525956,0.0,1.2422236553467436
349,354,0.29058272619145437,1.5956435135507245,0.0,1.2306197043394873
350,355,0.254200481476888,1.0613316125207914,1.9246544745050858,0.7264057277196118
351,356,0.47215135286734866,0.7470398040665209,2.4494897427831783,0.5036453958959825
352,357,0.12282296335475228,0.5700458823927187,0.0,1.6693262803029523
353,358,0.9588566793833356,0.4831985375912556,1.6558521747774742,1.4217196583495388
354,359,0.27865905446102,0.4303700108715639,2.449489742783178,0.551427272014088
355,360,0.21352890790193274,0.6425773614395328,1.5542743071898861,0.7882432837113079
356,361,0.3179445379041292,0.4765388111999004,0.8944152725131442,1.29949754671759
357,362,0.29080850035092864,0.6652065550867471,0.0,2.1187385649357835
358,363,0.8323455084251717,0.6138141685639347,1.702971884895348,1.0279441983528927
359,364,0.4428794491347889,0.9048844246291075,2.4494897427831783,0.5466617794395827
360,365,0.6010433488678115,0.8043138732053762,1.2146045329262944,0.9130294854980798
361,366,0.15618589666580013,1.185960224270541,0.0,0.9139684457289553
362,367,0.33022228277230503,0.8911341983938258,0.6443812219395972,1.2238662308738835
363,368,0.25015394917061873,0.555163804409859,2.449489742783178,0.4652192650914527
364,369,1.173657241814565,0.40588904296601996,1.8016341851318889,0.8084766131195494
365,370,0.2059119050149951,0.8255989927479729,0.0,1.2914216381413721
366,371,0.3595680812200403,0.29025406871053927,0.0,0.7463056758063856
367,372,0.08548286756230795,1.2964699365334098,0.0,0.9235411978638812
368,373,1.3049411351495204,0.7725173433690583,1.266637689556794,0.5324891193602563
